age,fnlwgt,hours-per-week,race
53,228723,40,4
33,192644,35,0
72,284080,40,1
54,43269,50,0
30,190040,40,0
51,306108,40,0
30,220148,50,0
30,381645,50,0
32,216361,16,1
30,213722,50,0
35,112271,40,0
40,208277,44,0
38,352628,40,0
19,129620,30,0
32,249550,44,0
49,178749,40,0
76,173542,10,0
60,167670,35,0
60,81578,40,0
55,160662,80,0
41,163322,30,0
24,152189,40,0
53,106176,60,0
69,159191,38,0
71,250263,30,0
41,78410,40,0
32,131379,40,0
45,166929,40,0
59,380357,40,0
31,79190,35,0
40,342164,37,0
44,182616,40,0
63,339473,60,0
31,381153,56,0
51,300816,20,0
51,240988,40,2
23,149224,40,0
49,168216,48,0
56,286487,45,0
39,305597,40,0
39,109766,50,0
30,188798,40,0
43,240170,50,0
31,459465,50,0
44,162506,35,0
43,145441,30,0
37,129573,72,0
41,27444,46,0
43,195258,40,0
47,55272,40,0
38,164526,45,0
46,27802,40,0
19,165289,40,0
19,274657,50,0
24,317175,45,0
39,163237,65,0
37,170408,30,0
28,55950,40,1
40,76625,40,0
27,366066,40,0
22,349368,40,0
21,286824,12,0
32,373263,40,0
20,161978,40,0
45,543922,48,0
46,109089,40,0
46,110151,45,0
26,34110,44,0
47,118506,60,0
22,117789,10,0
34,353881,60,0
49,200471,40,0
20,258517,25,0
28,190367,45,0
30,174704,40,1
23,179413,40,0
20,329530,40,0
31,273818,55,0
46,256522,40,0
42,196001,40,0
60,282660,40,0
30,72630,50,0
27,50295,48,0
20,203240,32,0
56,172618,40,0
41,202168,60,0
61,176839,40,0
47,176140,40,1
60,39952,37,0
33,292465,50,0
40,161285,25,0
48,355320,45,0
56,182460,40,0
50,69345,55,0
57,102058,40,0
20,165804,40,4
46,318259,36,0
21,117606,40,0
37,170718,40,0
42,413297,40,0
20,190457,30,0
54,88278,50,0
32,217296,22,0
62,97231,1,0
50,123429,40,0
49,420282,40,1
48,498325,50,0
24,248533,40,1
46,137354,40,2
42,272910,40,0
52,206054,40,0
58,92141,40,1
37,163199,40,3
34,195860,40,0
26,115717,40,0
18,120029,20,0
33,221762,40,1
41,342164,15,0
21,176356,20,0
23,133239,40,0
26,169101,40,0
33,159442,40,0
24,174461,45,0
43,361280,42,2
52,447579,40,0
27,308995,40,1
61,248448,40,0
35,161141,40,0
35,212465,40,0
45,170871,55,0
43,233865,40,0
51,163052,40,0
35,348690,40,0
47,34845,45,0
22,206861,40,0
49,349230,60,0
20,130840,20,0
19,415354,40,0
27,132191,40,0
42,202466,45,0
27,224421,40,0
23,236804,35,0
20,107658,10,0
47,102771,50,0
17,221403,18,1
76,211574,1,0
39,52645,40,0
25,276310,40,0
31,134613,43,1
44,215479,20,1
53,266529,40,0
34,265807,45,0
45,67716,60,0
34,178951,45,0
35,241126,40,0
36,176544,48,0
45,169180,45,0
37,282461,60,0
53,157069,40,0
35,99357,50,0
38,414991,70,0
65,338316,40,0
49,59612,70,0
24,220426,40,0
54,115912,40,0
17,27032,12,0
19,170720,16,0
60,183162,40,0
46,192360,35,0
78,165694,15,0
26,128553,40,1
58,209423,38,0
37,121510,55,0
41,93793,38,0
30,133602,40,0
19,391329,30,0
48,96359,60,0
22,203894,24,0
50,196193,60,0
25,195994,40,0
18,50879,6,0
21,186849,40,0
47,201127,50,0
33,110998,36,3
39,190466,40,0
67,173935,8,0
19,167140,24,0
18,110230,11,0
36,287658,40,1
23,224954,25,0
25,394820,20,0
40,37618,40,0
73,29306,40,0
35,37314,40,0
31,420749,40,0
20,482732,40,0
20,206215,40,0
27,101364,40,0
66,185369,30,0
66,216856,50,0
64,256019,35,0
48,348144,53,0
24,190293,40,0
51,25932,60,0
25,176729,60,0
33,166961,20,0
50,86373,50,0
51,320513,50,1
34,190290,38,0
41,111891,40,1
30,45796,40,0
59,108496,40,0
41,120539,40,0
36,164526,45,0
37,323155,85,0
28,65389,30,3
19,414871,40,0
28,161607,45,0
62,224953,40,1
36,261382,45,0
58,231818,40,0
42,184018,50,0
43,133060,40,0
29,35032,40,0
32,304212,50,0
64,50442,40,0
39,146091,20,0
26,267431,20,1
19,121240,30,0
21,192572,45,0
32,211028,40,0
30,346122,45,0
26,202203,50,0
20,159297,15,2
19,310158,30,0
33,193246,42,0
23,200089,40,0
29,38353,45,0
42,76280,40,0
30,243665,50,0
63,68872,20,2
34,103596,40,0
60,88055,24,0
48,186203,50,0
25,257910,50,0
27,200227,40,1
55,124975,55,0
32,227669,40,1
22,117210,25,0
25,76144,50,0
18,98667,16,0
24,155818,44,0
29,283760,40,0
73,281907,3,0
39,186183,40,0
33,202153,40,0
57,365683,40,0
22,187538,40,0
33,209432,20,0
33,126950,60,0
42,110028,40,0
43,104660,45,0
57,437281,38,0
42,259643,40,0
22,217961,30,0
21,134746,35,0
42,120539,50,0
39,25803,55,0
41,63596,32,0
20,325493,40,1
47,211239,40,0
44,206686,40,0
29,427965,40,1
52,218550,16,0
71,163385,35,0
52,124993,55,0
36,107410,40,0
53,152373,48,0
37,161226,30,0
26,213799,40,0
34,204461,55,0
35,377798,50,0
20,116375,40,0
34,210164,40,0
56,258752,60,0
39,327435,36,0
24,301199,20,0
24,186221,35,0
23,203924,50,0
27,192236,45,0
25,152035,40,0
29,201454,40,0
42,156580,37,0
51,115851,40,0
31,106753,40,0
59,359292,40,0
29,83003,40,0
18,78817,20,0
24,200967,36,0
38,107164,40,0
36,189674,28,1
34,90614,50,0
42,323790,70,0
45,242552,35,1
21,90935,40,0
64,165667,60,0
32,162604,40,1
45,205424,40,0
53,97411,40,2
42,184857,16,0
32,165226,40,0
49,115784,40,0
62,368476,24,0
28,53063,45,0
29,134566,50,0
32,153471,35,0
37,107164,50,0
38,180303,50,2
44,236321,25,0
19,141868,40,0
22,367655,40,0
24,203518,40,0
58,119558,50,0
56,108276,40,0
37,385452,40,0
43,162003,40,0
32,349028,40,0
34,45114,40,1
44,112797,50,0
28,183639,40,0
35,177121,35,0
38,239755,40,0
26,150361,40,0
20,293091,60,0
24,200089,60,0
40,91836,45,0
23,324960,40,0
79,84616,7,0
44,252930,42,4
51,44000,50,0
30,154843,40,0
52,99307,48,0
41,182567,40,0
33,93206,40,2
50,100109,45,0
51,114927,40,0
41,121287,40,0
35,189916,30,0
34,157747,40,0
28,39232,45,0
31,133861,40,0
22,505980,40,0
67,183374,15,0
65,193216,40,0
39,140752,50,0
23,549349,40,0
29,179008,50,0
57,190554,60,0
47,80924,35,0
51,319054,60,1
34,297094,40,1
52,170562,60,0
29,240738,40,0
29,297544,40,0
25,169905,40,0
21,149637,40,0
38,182526,40,0
55,158315,50,0
61,227232,30,0
34,96483,60,2
41,286970,40,0
27,223529,43,0
78,316261,20,0
40,170214,40,0
26,224361,75,0
43,124919,60,2
55,103654,20,0
25,306352,40,0
26,227858,48,0
43,150533,68,0
25,144478,40,0
22,254547,30,1
52,313243,55,0
61,149981,5,0
42,125461,40,0
21,306967,40,0
44,192976,40,3
65,192133,40,0
56,131608,10,0
33,339388,40,0
22,203240,40,0
43,83827,24,0
45,160440,42,0
42,108502,42,0
37,410913,40,4
56,193818,40,0
35,163582,16,0
40,103789,32,1
31,34572,55,0
26,43408,40,0
26,105787,40,0
42,90693,70,0
45,285575,40,2
47,56482,50,1
22,496025,40,0
33,382764,40,0
37,259284,50,1
48,185385,98,0
57,286836,8,0
47,139145,60,0
58,44246,40,0
55,169611,40,0
52,133403,55,0
29,187327,40,0
42,180032,40,0
23,46561,60,0
23,86065,30,0
46,256014,60,0
30,188403,40,0
43,396758,70,0
25,60485,30,0
32,271276,80,0
56,229525,40,1
33,34574,43,0
19,112432,10,0
20,105312,18,0
34,221396,40,0
34,304872,40,0
55,319733,40,0
55,176012,23,0
31,213750,45,0
30,248384,40,0
31,351187,40,0
51,138179,40,0
59,50223,40,0
58,117477,36,1
40,194360,40,0
54,118108,40,1
25,90730,40,0
18,38307,30,0
41,116391,40,0
57,210496,40,0
37,168475,40,0
46,174386,24,0
39,166744,38,0
19,375114,40,0
41,373469,40,0
54,339667,41,0
39,91711,40,0
41,82049,40,0
26,236242,30,0
57,140319,50,0
33,34080,40,0
56,204816,40,0
60,187124,40,0
22,72310,70,0
58,175127,40,0
48,205707,50,0
45,236586,55,0
18,71792,40,2
56,87584,40,0
48,136878,60,0
40,287983,48,2
38,110607,32,0
58,109015,40,0
23,235071,50,0
63,88653,40,0
51,332243,45,0
22,291547,40,4
44,45093,70,0
46,161337,40,0
64,211222,40,0
32,295117,40,1
31,206541,40,0
36,238415,50,0
21,29810,50,0
30,108023,40,0
31,114324,40,1
54,172281,50,0
59,197290,40,0
28,191177,20,0
57,562558,40,0
44,79531,45,0
53,157881,60,0
58,204816,60,0
19,185695,20,0
39,167482,50,0
31,83748,70,2
27,39232,40,0
46,236827,40,1
37,154410,40,0
27,135308,40,1
33,204042,55,0
20,308239,16,0
55,183884,45,0
39,98948,40,0
41,141642,40,0
30,162623,40,0
39,186934,40,0
28,179512,50,0
25,391192,24,0
31,87054,50,0
51,30008,60,0
24,113466,40,0
70,642830,32,0
23,182117,40,0
61,162432,40,0
45,242184,55,0
47,170850,60,0
56,435022,50,0
79,120707,35,0
20,170800,15,0
30,268575,40,2
27,269354,25,0
40,224232,40,0
60,153072,5,0
58,177368,40,0
71,163293,2,0
50,178530,60,0
29,183523,40,0
33,207267,35,0
60,27037,40,3
33,176711,50,0
43,163215,35,0
33,394727,40,1
33,195488,52,0
32,443546,45,0
21,121023,9,0
38,51838,40,0
38,258888,35,0
39,189385,30,1
17,198146,15,0
21,337766,40,0
42,210525,20,0
42,185602,40,0
36,173804,40,0
32,251243,50,0
37,415847,40,0
28,119793,40,0
37,181705,40,0
50,182360,60,4
49,61885,40,0
40,146520,40,0
40,323790,40,0
49,146268,40,0
35,287031,40,0
33,292217,40,0
24,88126,40,0
41,143046,40,0
43,401623,40,1
36,283122,60,0
84,155057,20,0
23,260254,40,0
41,152292,50,0
55,138594,45,0
30,523095,45,0
46,175262,40,2
55,323706,40,0
34,316470,40,0
54,163815,60,0
27,72208,40,1
52,74784,40,0
36,383518,40,1
25,266668,40,0
52,347519,55,0
24,336088,50,3
36,190350,40,1
31,204052,40,0
66,31362,20,0
90,155981,50,0
67,195161,60,0
22,269583,40,0
47,26994,35,0
32,116539,55,0
55,189933,50,0
32,101283,35,0
48,113598,40,1
21,188793,35,4
33,109996,40,0
27,195681,48,0
47,436770,40,0
18,84253,24,0
44,383493,60,0
23,216867,37,0
18,401051,35,0
56,83196,50,0
24,325596,35,0
43,187322,40,0
23,193949,60,0
26,133373,42,0
42,113324,40,0
23,178818,40,0
53,152810,40,0
51,335997,55,0
40,436493,25,0
27,704108,50,0
24,150084,60,0
42,341204,40,0
41,187336,40,0
23,204209,10,0
42,206066,65,0
38,63509,40,0
63,391121,30,0
31,56026,40,0
18,60981,4,0
21,228255,30,0
24,86745,40,2
55,234327,40,0
20,59948,20,1
31,137814,30,0
23,167692,20,0
35,245090,40,0
51,256963,60,0
19,160033,30,0
38,289430,56,0
52,305053,40,0
70,172370,25,0
53,320510,40,0
59,171355,40,0
39,65027,43,0
18,215190,20,0
41,149385,30,0
19,169324,10,0
24,138938,40,0
25,557082,38,0
32,273287,40,1
34,77209,60,0
35,317153,40,0
50,95469,45,0
18,302859,20,0
37,333651,42,0
30,177596,36,0
40,157240,30,0
22,184779,40,0
50,138358,28,1
70,176285,23,0
43,102180,40,0
77,209507,40,0
30,229741,40,0
33,324546,39,0
51,337195,50,0
58,194068,50,0
22,250647,12,0
33,477106,40,1
27,104329,40,0
35,224566,60,0
32,169841,55,0
41,42563,25,0
37,31368,40,0
17,132755,15,0
50,279129,55,0
31,86143,40,2
54,44172,38,0
23,93076,40,1
40,146653,20,0
29,221366,40,0
38,189404,35,0
30,172304,55,0
20,116666,8,2
43,64112,50,0
25,55718,25,0
39,126675,50,0
48,102112,50,0
41,226505,40,0
24,211527,30,0
20,175069,40,0
25,25249,40,0
57,73411,40,0
39,207185,35,0
66,127139,40,0
34,41809,40,0
36,297449,40,0
46,141483,40,0
42,117227,45,0
46,377401,70,0
34,167063,40,0
43,253759,40,1
42,183096,40,0
31,269654,48,0
70,293076,30,0
32,34104,40,0
46,80057,40,0
42,369781,25,0
21,223811,40,0
24,163053,40,0
23,189461,55,0
50,145166,40,0
37,86310,45,0
19,263224,30,0
44,280362,40,0
29,301031,40,1
30,74966,24,0
36,254493,44,0
49,204241,45,0
29,225024,40,0
45,148222,40,1
75,113868,20,1
42,132633,40,0
37,44780,40,0
51,86373,25,0
61,176753,48,0
33,164707,55,0
50,370733,40,1
59,216851,40,0
25,137951,30,0
22,185279,16,0
56,159724,40,0
44,103233,40,1
35,63509,50,0
57,174353,40,0
47,168109,50,0
27,159724,40,0
50,105010,20,0
30,179112,40,1
46,364913,40,1
48,155664,60,0
61,230568,40,0
33,86492,87,0
40,71305,40,1
58,189933,65,0
46,191978,50,0
35,38948,40,0
51,139127,50,0
37,301568,40,0
64,149044,60,2
41,197344,54,0
18,32244,30,0
44,315406,88,0
41,47170,48,3
33,208785,40,0
37,196338,16,0
34,269243,40,0
24,215115,40,0
20,117767,40,0
38,176101,40,0
28,138283,40,0
20,132320,45,0
22,471452,8,0
55,147653,73,0
20,49179,35,0
26,174921,40,0
20,95997,70,0
40,247245,40,0
33,67072,50,0
54,95329,50,0
24,107882,40,0
25,241825,46,0
18,79443,8,0
49,233059,60,0
17,226980,17,0
34,181087,45,0
37,305597,45,0
49,311671,40,0
74,129879,40,0
37,83375,40,0
20,115824,40,0
40,141657,35,0
34,50276,40,0
30,177216,40,1
44,228057,40,0
40,222848,32,1
58,121111,40,0
44,298885,40,0
42,149909,25,0
39,387430,18,0
19,121972,40,1
41,280167,70,0
29,191355,40,0
34,112115,40,0
38,104094,15,0
27,211032,24,0
54,199307,48,0
40,205175,37,1
19,257750,25,0
17,191260,10,0
33,342730,52,0
80,249983,24,0
24,161508,50,0
28,338376,40,0
55,334308,30,0
21,133471,40,0
51,129177,38,0
19,178811,40,1
42,178537,24,0
60,235535,48,0
20,298155,40,1
51,145114,40,0
21,194096,40,0
37,191779,40,0
26,159732,52,0
42,170230,60,0
40,104719,40,0
55,163083,40,0
33,403552,32,1
62,218009,60,0
47,179313,30,0
26,51961,51,1
59,426001,20,0
70,176493,17,0
26,124068,20,0
47,108510,65,0
25,181528,43,0
52,173754,60,0
46,169699,40,0
67,126849,20,3
34,204470,50,0
53,116367,40,0
22,117363,35,0
39,106297,42,0
54,108933,35,0
24,190143,40,0
37,246677,38,0
38,175360,90,0
41,210259,40,1
36,166304,33,0
43,303051,40,0
39,49308,40,0
26,192262,45,0
49,192349,40,0
37,48063,55,0
43,170214,50,0
54,51048,40,0
53,246562,40,0
57,215175,60,0
28,114967,40,0
29,464536,40,0
21,451996,40,0
51,138852,40,0
46,353012,40,0
50,321822,75,0
50,324506,48,2
36,162256,40,0
31,356689,40,0
20,260199,10,0
36,103605,40,0
38,316211,40,0
37,308691,45,0
39,194404,40,0
18,334427,36,0
33,213226,50,0
35,342824,40,0
23,33105,40,3
37,147638,36,2
25,315643,30,0
51,106257,40,1
35,342768,40,0
54,108960,40,0
66,168071,30,0
32,136935,13,1
37,188774,55,0
29,280344,40,0
45,202496,37,0
61,134768,40,0
40,175686,40,0
24,194748,49,0
49,61307,38,4
51,165001,50,0
34,325658,40,0
28,201844,40,0
20,505980,40,0
30,185336,37,1
49,362795,80,0
26,126829,40,0
63,264600,45,0
36,82743,55,0
63,125178,40,0
22,128487,10,0
40,321758,40,0
31,128220,35,0
49,176814,50,0
35,188069,55,0
23,156423,20,0
25,169905,40,0
34,157289,40,0
28,176972,45,0
44,171424,35,0
33,91811,40,0
21,203924,45,0
55,177484,40,1
17,454614,8,0
75,242108,15,0
61,132972,40,1
53,157947,40,0
26,177482,45,0
48,246891,50,0
28,158834,50,0
30,203834,50,2
29,110442,45,0
25,240676,40,0
37,192939,40,0
43,260696,55,0
40,55363,40,0
34,144949,45,0
55,116878,30,0
31,357954,20,0
21,170038,40,0
32,190290,40,0
26,203279,50,2
26,167761,50,0
44,138845,40,0
49,144844,52,0
21,161930,30,1
26,55743,30,1
40,117721,60,0
19,116385,40,0
58,301867,40,0
61,238913,40,0
28,123983,63,2
26,165510,40,0
64,183513,25,0
42,119281,60,0
41,152629,40,0
45,110171,40,0
39,211440,50,0
41,359259,40,0
51,125796,40,1
34,39609,40,0
33,111567,45,0
23,44064,40,0
35,120066,60,3
41,132633,25,0
39,192702,50,0
41,166813,55,0
33,40444,40,0
22,290504,40,0
25,178505,45,0
25,175370,40,0
77,72931,20,0
33,234542,40,0
66,284021,40,0
19,277974,35,0
44,111275,38,1
45,191776,42,0
28,125527,50,0
19,38294,40,0
43,313022,40,1
39,179668,40,0
33,198660,50,0
44,216116,40,1
62,200922,40,0
40,153372,50,0
41,406603,6,0
23,248344,30,1
48,240629,40,0
38,314310,45,0
37,259785,50,0
45,127111,55,0
29,178272,40,0
66,75134,25,0
19,195985,50,0
23,221955,39,0
34,177675,40,0
39,182828,45,0
33,270889,60,0
43,183096,10,0
27,336951,99,0
33,295589,35,1
26,289980,30,0
56,70720,60,0
46,163352,36,0
38,190776,40,0
90,313986,40,0
72,473748,25,0
20,163003,15,2
29,183061,48,3
49,123584,75,0
23,120910,35,0
20,227554,18,1
57,182677,40,2
46,214955,40,0
33,209768,40,0
24,258120,55,0
49,110015,45,0
54,152652,65,0
46,43206,50,0
31,114639,50,0
43,221172,40,0
18,128538,6,0
19,131615,40,0
46,353824,40,0
43,178417,40,0
58,178644,40,0
43,271665,45,0
37,223732,40,0
21,169003,25,1
52,338816,70,0
34,506858,32,0
28,265628,40,0
34,173495,40,0
29,177413,40,0
39,31670,65,0
49,154451,35,1
35,265535,50,1
31,118941,20,0
18,214617,30,0
47,265097,40,0
46,276087,50,0
43,124692,40,0
51,306784,40,0
21,434102,40,0
18,387641,40,0
31,181824,35,0
39,177907,40,0
58,87329,48,0
36,263130,40,0
38,262882,40,0
31,37546,35,0
19,27433,40,0
38,393945,36,0
26,173927,60,4
38,343403,16,0
36,111128,45,0
40,193882,45,0
25,310864,40,1
41,128354,25,0
33,113364,45,0
63,198559,16,0
51,136913,40,0
34,115488,40,0
33,154227,40,0
25,279667,45,0
30,281030,66,0
19,283945,25,0
47,454989,40,0
26,391349,40,0
21,166704,14,0
36,151835,60,0
60,199085,40,0
28,61487,40,1
19,120251,14,0
42,273230,90,0
36,358373,36,1
35,267891,38,0
22,234880,25,0
54,48358,40,0
36,96452,45,0
55,204751,65,0
57,375868,40,0
56,413373,36,0
24,537222,50,0
35,33975,40,0
51,162327,40,0
34,182691,44,0
36,300829,42,0
51,114508,40,0
46,214627,60,0
42,129684,50,1
25,120041,40,0
22,361138,50,0
37,76893,40,0
48,205424,40,0
61,176839,50,0
40,229148,40,1
58,154537,20,0
52,181901,20,0
18,152004,20,1
27,205188,40,0
48,30840,45,0
63,66634,16,0
38,180220,60,0
31,291052,40,0
40,99651,60,0
41,327723,40,0
28,32291,40,0
31,345122,50,0
32,127384,55,0
30,363296,72,1
39,86551,40,0
28,30070,50,0
31,595000,35,1
21,152328,20,0
33,177824,40,0
44,111483,40,0
22,199555,25,0
42,50018,40,0
36,218490,35,0
39,49020,40,0
61,213321,40,0
31,159187,40,0
21,83033,25,0
39,31848,90,0
34,24961,80,0
21,182117,15,0
75,146576,48,0
21,176690,24,0
81,122651,15,0
54,149650,40,0
34,454508,65,0
54,269068,50,2
41,266530,45,3
61,198542,40,0
63,133144,20,0
24,217961,40,0
20,221661,40,0
44,60735,60,0
47,121124,40,0
31,48588,40,0
41,48087,40,0
53,240138,60,0
63,273010,40,0
44,104196,45,0
37,230035,46,0
28,38918,50,0
71,205011,10,0
57,176079,40,0
22,180052,10,0
33,173005,45,0
30,378723,55,0
20,233624,40,0
28,192591,45,0
54,249860,10,1
20,247564,35,0
34,238912,40,0
21,190227,40,0
29,293287,40,0
51,180807,40,0
39,250217,70,1
19,217418,38,1
22,137510,40,0
59,163047,38,0
18,577521,13,0
22,221533,20,0
42,255675,40,0
39,114079,40,0
31,155781,40,0
28,243762,40,0
22,113062,7,0
67,217028,40,0
17,110723,25,0
47,191858,40,0
23,179423,5,0
20,339588,40,0
22,206815,40,0
47,103743,40,0
49,235683,40,0
64,207321,20,0
35,197495,40,1
52,424012,40,0
29,178469,40,0
73,92886,40,0
38,214008,50,0
59,325732,52,0
35,28572,35,0
18,118376,15,0
24,51799,40,1
33,115488,50,0
40,190621,55,1
55,193568,40,0
44,192878,40,0
40,264663,60,0
22,234731,40,0
55,308373,40,0
45,205644,26,0
47,321851,50,0
56,206399,40,0
44,124563,40,1
32,198211,38,0
17,130795,20,0
44,71269,50,0
32,319280,80,0
35,125933,60,0
27,107236,40,0
32,32732,50,0
68,284763,70,0
20,112668,20,0
33,376483,40,1
24,402778,12,0
48,36177,45,0
45,125489,50,0
48,304791,40,0
28,209205,45,0
60,112821,35,0
39,178100,40,0
23,70261,30,0
23,186634,40,0
36,32958,40,0
25,254746,40,0
52,158746,40,0
35,140854,40,0
41,51506,40,0
45,189564,42,0
37,325538,40,0
58,213975,40,0
67,431426,2,0
48,199763,8,0
63,161563,48,0
24,252024,72,0
43,43945,40,0
36,178487,60,0
32,604506,72,0
36,228157,40,2
43,199191,50,0
27,189775,40,1
17,171080,12,0
45,117310,46,0
41,82049,40,0
41,126094,38,0
18,202516,35,0
48,246392,40,1
51,69328,50,0
26,292803,24,0
54,286989,60,0
22,190483,48,0
19,235849,35,0
47,359766,40,1
32,128016,20,0
46,360096,60,0
30,170154,40,0
35,337286,40,2
52,204322,40,0
73,143833,18,0
17,365613,10,0
32,100135,32,0
43,180096,40,0
19,371827,40,0
26,61270,40,4
41,564135,40,0
49,198759,60,0
52,303462,40,0
35,193106,32,0
57,250201,52,0
35,200426,44,0
33,222654,40,0
56,53366,40,0
42,132222,60,0
17,100828,20,0
49,31264,35,0
39,202027,45,0
34,168906,50,0
37,255454,40,1
22,245524,35,0
27,386040,40,0
21,35424,25,0
59,93655,40,0
44,152629,40,0
53,151159,99,0
26,410240,40,0
48,138970,45,0
39,269722,70,0
34,223678,32,3
54,197184,38,0
36,143486,50,0
60,160625,40,0
50,140516,40,0
48,85341,45,0
35,108293,40,0
40,192507,50,0
30,186932,70,0
65,223580,40,0
31,236861,60,0
46,327886,40,0
67,407618,40,0
62,197060,50,0
38,229180,40,0
24,284317,30,0
24,73514,50,2
27,47907,48,0
43,134782,30,0
48,118831,40,2
41,299505,40,1
30,267161,45,1
38,119177,40,0
45,327886,40,0
45,187730,40,0
55,109015,38,0
46,110015,75,0
24,104146,40,2
31,50442,25,3
35,57640,35,0
37,333664,40,0
29,224858,45,0
56,290641,50,0
60,191118,40,0
25,34402,60,0
33,245378,40,0
44,179136,40,0
21,116788,40,0
21,129699,40,0
46,39606,40,0
44,95150,50,0
63,102479,40,0
44,199191,30,0
31,229636,45,0
26,53833,42,0
37,27997,50,0
60,124487,40,0
33,111363,45,0
38,107630,40,0
26,134287,35,0
46,283004,63,2
24,33616,35,0
47,121124,35,0
27,188189,30,0
46,106255,40,0
47,282830,40,1
47,243904,40,0
69,165017,40,0
32,131584,40,0
51,427781,40,1
36,334291,40,0
50,173224,40,0
29,87507,60,2
32,187560,40,0
27,204497,75,3
60,230545,35,0
31,118161,40,0
46,150499,40,0
40,96554,40,0
39,288551,52,1
69,104003,55,0
54,124963,40,0
56,198388,40,0
47,126204,40,0
25,91709,45,0
34,152109,60,0
24,191954,50,0
63,108097,45,0
29,289991,50,0
64,92115,40,0
44,320277,40,0
26,33610,60,0
36,168276,40,0
55,175127,38,0
37,254973,40,0
37,95336,65,0
63,346975,36,0
33,227282,60,0
19,138153,10,0
57,174132,40,1
31,182237,45,0
20,111252,30,0
58,217775,40,0
20,168863,20,0
25,394503,40,0
40,141657,40,0
18,125441,20,0
26,172230,40,0
29,282944,50,0
45,55377,40,1
35,49352,38,0
32,213887,45,0
61,24046,40,0
26,208122,15,0
56,176118,40,0
22,227994,39,2
49,215389,48,1
40,99434,12,0
37,190964,40,0
23,113700,50,0
28,259840,60,0
27,168827,40,0
34,28984,40,0
49,182211,45,0
41,82393,40,2
28,183639,21,0
38,342448,55,0
47,469907,40,0
28,211920,40,0
44,33658,50,0
41,34178,40,0
50,400630,36,0
73,161251,24,0
21,255685,40,1
38,199256,40,0
64,143716,2,0
47,221666,40,0
52,145409,60,0
24,39615,45,0
44,104440,40,0
27,151382,40,0
61,503675,60,1
58,306233,40,0
51,216475,43,0
49,50748,55,0
23,107190,20,1
19,206874,40,1
21,83141,53,0
56,444089,40,0
35,141896,40,0
37,33487,20,3
41,65372,50,0
30,341346,40,0
35,343403,20,0
47,287480,40,0
59,107287,50,0
55,199067,32,0
22,182771,20,2
31,159737,40,1
30,110643,40,0
24,117583,48,0
49,43479,40,0
23,203003,25,0
50,133963,35,0
38,227794,40,1
20,112137,20,2
49,110457,50,0
45,281565,50,2
46,297906,50,2
19,151506,30,0
31,139455,40,0
38,26987,40,0
56,233312,50,0
24,161092,40,0
58,98361,50,0
28,188928,40,0
22,164922,40,0
46,185673,40,0
30,193598,40,0
56,274111,45,0
32,245482,40,2
56,160932,44,0
50,44368,40,0
28,291374,30,1
30,280927,40,0
24,222993,40,0
42,25240,40,3
31,204052,40,0
18,74054,20,4
46,169042,25,0
31,104509,65,0
38,185394,40,0
44,254146,40,0
55,227856,50,0
19,183041,20,0
45,107682,40,0
50,287598,70,0
53,182186,40,0
41,194636,65,0
45,112305,40,1
21,212661,39,0
37,32709,40,0
42,46366,40,1
37,24106,30,0
46,170850,40,0
45,40666,60,0
32,182975,20,0
30,345122,50,0
57,208311,80,0
37,120045,56,0
18,201299,40,0
32,152940,40,0
43,243580,40,0
46,182128,50,0
36,176458,28,0
33,101562,40,0
48,108699,40,0
34,175878,40,0
34,177675,50,0
33,213887,40,0
36,357619,60,0
23,435835,55,0
39,165799,40,0
22,71469,25,0
19,229745,20,0
47,284916,45,0
46,28419,50,0
47,26950,6,0
47,107231,35,0
52,512103,40,0
38,245090,40,0
58,314153,40,0
32,243988,40,0
54,82551,10,0
20,42706,25,0
25,235795,48,0
25,108001,15,0
36,112497,44,0
69,128206,30,0
28,224634,45,0
20,362999,20,0
21,346693,40,0
37,175759,40,0
21,99199,32,0
25,219987,13,0
39,143445,40,1
34,118710,40,0
33,224185,40,0
47,118972,50,0
29,165360,40,0
48,38950,89,0
42,277256,60,0
29,247151,40,0
34,213722,40,0
20,209955,25,0
41,174395,40,0
